,Algoritmo,Métrica,Valor
628,RedeNeural,R2,-1.1320360549514916
629,RedeNeural,R2,-1.1301425893083543
630,RedeNeural,R2,0.7227029446510177
631,RedeNeural,R2,0.7243024091319776
632,RedeNeural,R2,0.7275353031060615
633,RedeNeural,R2,-1.1080949399196127
634,RedeNeural,R2,-1.1081810588771335
635,RedeNeural,R2,-1.108477693994177
636,RedeNeural,R2,-1.1205624137191044
637,RedeNeural,R2,-1.1208399829980324
638,RedeNeural,R2,-1.1198425632023272
639,RedeNeural,R2,0.7194853950383724
640,RedeNeural,R2,0.7229885022081984
641,RedeNeural,R2,0.7257594791423367
642,RedeNeural,R2,-1.0723775844309786
643,RedeNeural,R2,-1.0720723151219667
644,RedeNeural,R2,-1.073187662243018
645,RedeNeural,R2,-1.10570958221733
646,RedeNeural,R2,-1.1077843448935427
647,RedeNeural,R2,-1.1026736714713015
648,RedeNeural,R2,0.7290273724969103
649,RedeNeural,R2,0.7306107239540427
650,RedeNeural,R2,0.7313841509474343
651,RedeNeural,R2,-0.968468625726991
652,RedeNeural,R2,-0.9689053162738119
653,RedeNeural,R2,-0.9683255129689032
654,RedeNeural,R2,-0.9632578432257322
655,RedeNeural,R2,-0.9648267863672595
656,RedeNeural,R2,-0.9625327653032456
657,RedeNeural,R2,0.7246023454925317
658,RedeNeural,R2,0.7239239900103448
659,RedeNeural,R2,0.7243295569991604
660,RedeNeural,R2,-0.8157805660270947
661,RedeNeural,R2,-0.813668816573442
662,RedeNeural,R2,-0.814199941259093
663,RedeNeural,R2,-0.8075031957159746
664,RedeNeural,R2,-0.8085555000220774
665,RedeNeural,R2,-0.805349633433228
666,RedeNeural,R2,0.7181418086106031
667,RedeNeural,R2,0.7161195283494908
668,RedeNeural,R2,0.7163382813332531
669,RedeNeural,R2,-0.5582918093653761
670,RedeNeural,R2,-0.5588849007221663
671,RedeNeural,R2,-0.5581464204296751
672,RedeNeural,R2,-0.5464539888060358
673,RedeNeural,R2,-0.547377099639383
674,RedeNeural,R2,-0.5517538064309493
675,RedeNeural,R2,0.7170276834815733
676,RedeNeural,R2,0.7211967764210654
677,RedeNeural,R2,0.7218808705764166
678,RedeNeural,R2,-0.972418996191063
679,RedeNeural,R2,-0.972722867573595
680,RedeNeural,R2,-0.9757199064609132
681,RedeNeural,R2,-1.032480178166462
682,RedeNeural,R2,-1.0303215496939075
683,RedeNeural,R2,-1.0243406598823142
684,RedeNeural,R2,0.7240931036654709
685,RedeNeural,R2,0.734944959965518
686,RedeNeural,R2,0.725146252950233
687,RedeNeural,R2,-0.822101884083394
688,RedeNeural,R2,-0.8223161535160035
689,RedeNeural,R2,-0.8270581052667614
690,RedeNeural,R2,-0.9471608897816042
691,RedeNeural,R2,-0.9218644553525155
692,RedeNeural,R2,-0.9360746402574218
693,RedeNeural,R2,0.742283564671905
694,RedeNeural,R2,0.7425121075608857
695,RedeNeural,R2,0.7360020619245166
696,RedeNeural,R2,-0.5682615428218631
697,RedeNeural,R2,-0.5705706210341341
698,RedeNeural,R2,-0.5794167306752092
699,RedeNeural,R2,-0.7983403940452296
700,RedeNeural,R2,-0.796914955479785
701,RedeNeural,R2,-0.8046208490475542
702,RedeNeural,R2,0.7301145470497852
703,RedeNeural,R2,0.7365884145207938
704,RedeNeural,R2,0.717166290068532
705,RedeNeural,R2,-0.97395231847587
706,RedeNeural,R2,-0.9713023867067481
707,RedeNeural,R2,-0.9778044857901196
708,RedeNeural,R2,-0.9965715190779858
709,RedeNeural,R2,-1.0199707494898829
710,RedeNeural,R2,-1.024605099079015
711,RedeNeural,R2,0.7534369334885819
712,RedeNeural,R2,0.7692211580248363
713,RedeNeural,R2,0.7353828862371244
714,RedeNeural,R2,-0.8215113838647081
715,RedeNeural,R2,-0.8213595035036045
716,RedeNeural,R2,-0.8279221667000911
717,RedeNeural,R2,-0.9381375480515954
718,RedeNeural,R2,-0.9683274928868129
719,RedeNeural,R2,-0.9371238851433079
720,RedeNeural,R2,0.8009838125370417
721,RedeNeural,R2,0.7777816309287517
722,RedeNeural,R2,0.7828672246259003
723,RedeNeural,R2,-0.5667737511645137
724,RedeNeural,R2,-0.5690701483026062
725,RedeNeural,R2,-0.5795671953178552
726,RedeNeural,R2,-0.7992033741845017
727,RedeNeural,R2,-0.8080902237122662
728,RedeNeural,R2,-0.8356079478264493
729,RedeNeural,MAPE,99.7652621311156
730,RedeNeural,MAPE,99.81239183871425
731,RedeNeural,MAPE,99.83364390825837
732,RedeNeural,MAPE,99.87720931147985
733,RedeNeural,MAPE,99.8742259880164
734,RedeNeural,MAPE,99.86572453181115
735,RedeNeural,MAPE,99.89414640748258
736,RedeNeural,MAPE,99.90729467742491
737,RedeNeural,MAPE,99.8739733839072
738,RedeNeural,MAPE,99.74580150796814
739,RedeNeural,MAPE,99.69659411073106
740,RedeNeural,MAPE,99.73709307392173
741,RedeNeural,MAPE,99.77777120578786
742,RedeNeural,MAPE,99.78295750348835
743,RedeNeural,MAPE,99.77913606938783
744,RedeNeural,MAPE,99.75504026380759
745,RedeNeural,MAPE,99.75638401737065
746,RedeNeural,MAPE,99.78565488258452
747,RedeNeural,MAPE,99.46722103789084
748,RedeNeural,MAPE,99.53678376784156
749,RedeNeural,MAPE,99.53846778181502
750,RedeNeural,MAPE,99.63795458530856
751,RedeNeural,MAPE,99.63879480720202
752,RedeNeural,MAPE,99.60050159018131
753,RedeNeural,MAPE,99.60700285173067
754,RedeNeural,MAPE,99.62020422779855
755,RedeNeural,MAPE,99.58088873288747
756,RedeNeural,MAPE,99.40891119833302
757,RedeNeural,MAPE,99.40728807625504
758,RedeNeural,MAPE,99.2506794188685
759,RedeNeural,MAPE,99.69889851336885
760,RedeNeural,MAPE,99.69069932918228
761,RedeNeural,MAPE,99.73925270541746
762,RedeNeural,MAPE,99.80441003449955
763,RedeNeural,MAPE,99.81530371153812
764,RedeNeural,MAPE,99.72391805939552
765,RedeNeural,MAPE,95.95099322459252
766,RedeNeural,MAPE,96.08970271234695
767,RedeNeural,MAPE,96.68453450899229
768,RedeNeural,MAPE,99.36837448766347
769,RedeNeural,MAPE,99.38731058963187
770,RedeNeural,MAPE,99.34093949345412
771,RedeNeural,MAPE,99.56341384476532
772,RedeNeural,MAPE,99.61401148555177
773,RedeNeural,MAPE,99.65441716385737
774,RedeNeural,MAPE,87.23334901645941
775,RedeNeural,MAPE,86.39685294901076
776,RedeNeural,MAPE,86.9512696690038
777,RedeNeural,MAPE,98.82661982871564
778,RedeNeural,MAPE,98.78306411575318
779,RedeNeural,MAPE,98.78511349978444
780,RedeNeural,MAPE,99.37847989863442
781,RedeNeural,MAPE,99.37669382279213
782,RedeNeural,MAPE,99.35021841846255
783,RedeNeural,MAPE,92.53105449066756
784,RedeNeural,MAPE,93.61838388854214
785,RedeNeural,MAPE,97.02824066264424
786,RedeNeural,MAPE,99.56650910065949
787,RedeNeural,MAPE,99.60447975331756
788,RedeNeural,MAPE,99.64194252105004
789,RedeNeural,MAPE,99.75528242075555
790,RedeNeural,MAPE,99.80800757478357
791,RedeNeural,MAPE,99.88302194215373
792,RedeNeural,MAPE,69.83762246569962
793,RedeNeural,MAPE,69.81783660153414
794,RedeNeural,MAPE,73.42656967623066
795,RedeNeural,MAPE,99.29179278133743
796,RedeNeural,MAPE,99.3543324334753
797,RedeNeural,MAPE,99.34633654177179
798,RedeNeural,MAPE,99.64404884320027
799,RedeNeural,MAPE,99.65077298402451
800,RedeNeural,MAPE,99.64319734481842
801,RedeNeural,MAPE,153.47577410409988
802,RedeNeural,MAPE,159.53522979412728
803,RedeNeural,MAPE,142.10074296591714
804,RedeNeural,MAPE,98.81327781669607
805,RedeNeural,MAPE,98.84443667907024
806,RedeNeural,MAPE,98.86781927143595
807,RedeNeural,MAPE,99.42930469033926
808,RedeNeural,MAPE,99.39226589242467
809,RedeNeural,MAPE,99.39722525994645
810,RedeNeural,MAPE,91.18354405726315
811,RedeNeural,MAPE,90.74593033503542
812,RedeNeural,MAPE,89.52520859174598
813,RedeNeural,MAPE,98.10003463198233
814,RedeNeural,MAPE,98.00533055028393
815,RedeNeural,MAPE,98.09299104632035
816,RedeNeural,MAPE,98.31120375434777
817,RedeNeural,MAPE,98.36957137739627
818,RedeNeural,MAPE,98.27588629887876
819,RedeNeural,MAPE,80.41146962454566
820,RedeNeural,MAPE,80.69144376871672
821,RedeNeural,MAPE,79.40636200204747
822,RedeNeural,MAPE,96.2728669110001
823,RedeNeural,MAPE,96.26523281622252
824,RedeNeural,MAPE,96.30684853203388
825,RedeNeural,MAPE,96.6382090451929
826,RedeNeural,MAPE,96.65906085680443
827,RedeNeural,MAPE,96.61608720469737
828,RedeNeural,MAPE,74.49889089790241
829,RedeNeural,MAPE,74.62509404099009
830,RedeNeural,MAPE,74.53723986898403
831,RedeNeural,MAPE,92.7658200476451
832,RedeNeural,MAPE,92.76864894291771
833,RedeNeural,MAPE,92.7091639628802
834,RedeNeural,MAPE,93.30210973321803
835,RedeNeural,MAPE,93.28036557684882
836,RedeNeural,MAPE,93.25363682921618
837,RedeNeural,MAPE,169.2612705399838
838,RedeNeural,MAPE,168.31792631332678
839,RedeNeural,MAPE,163.18356695127642
840,RedeNeural,MAPE,98.15580436705964
841,RedeNeural,MAPE,98.0796524981338
842,RedeNeural,MAPE,98.11586313306688
843,RedeNeural,MAPE,98.7415790202439
844,RedeNeural,MAPE,98.55672798453058
845,RedeNeural,MAPE,98.83700852262376
846,RedeNeural,MAPE,170.13871010237145
847,RedeNeural,MAPE,169.28522839689614
848,RedeNeural,MAPE,164.70934975272985
849,RedeNeural,MAPE,96.37602521492063
850,RedeNeural,MAPE,96.45785690878783
851,RedeNeural,MAPE,96.474926855024
852,RedeNeural,MAPE,97.48374381651405
853,RedeNeural,MAPE,97.9454311286149
854,RedeNeural,MAPE,97.49865895041057
855,RedeNeural,MAPE,166.27880744192584
856,RedeNeural,MAPE,166.4202825348372
857,RedeNeural,MAPE,164.3081842655145
858,RedeNeural,MAPE,93.1154471293861
859,RedeNeural,MAPE,93.18808058928272
860,RedeNeural,MAPE,93.22796623527093
861,RedeNeural,MAPE,95.46244639507708
862,RedeNeural,MAPE,95.84552782005835
863,RedeNeural,MAPE,95.83926634235499
864,RedeNeural,MAPE,163.8042109315987
865,RedeNeural,MAPE,158.93564986343875
866,RedeNeural,MAPE,152.35365219911313
867,RedeNeural,MAPE,98.14345668411565
868,RedeNeural,MAPE,98.11399977611437
869,RedeNeural,MAPE,98.11617641648847
870,RedeNeural,MAPE,98.63515268348718
871,RedeNeural,MAPE,98.6442345982817
872,RedeNeural,MAPE,98.47590332883782
873,RedeNeural,MAPE,163.43304865933766
874,RedeNeural,MAPE,161.60405526581144
875,RedeNeural,MAPE,157.6018565060414
876,RedeNeural,MAPE,96.50535920670397
877,RedeNeural,MAPE,96.51309450599054
878,RedeNeural,MAPE,96.53973531710915
879,RedeNeural,MAPE,97.62204125828397
880,RedeNeural,MAPE,97.64683170661907
881,RedeNeural,MAPE,97.55773418883517
882,RedeNeural,MAPE,162.43014588148569
883,RedeNeural,MAPE,162.10076701679114
884,RedeNeural,MAPE,158.62452775992506
885,RedeNeural,MAPE,93.27100108683167
886,RedeNeural,MAPE,93.24312733901046
887,RedeNeural,MAPE,93.34494891690763
888,RedeNeural,MAPE,96.29099538660766
889,RedeNeural,MAPE,96.47746077750183
890,RedeNeural,MAPE,96.01783228386302
891,RedeNeural,MAPE,169.25155147746094
892,RedeNeural,MAPE,168.36915862125886
893,RedeNeural,MAPE,168.64573552620325
894,RedeNeural,MAPE,83.54235838281502
895,RedeNeural,MAPE,83.5842683465098
896,RedeNeural,MAPE,83.52858232546987
897,RedeNeural,MAPE,83.04194790083498
898,RedeNeural,MAPE,83.19290750216408
899,RedeNeural,MAPE,82.97231931506548
900,RedeNeural,MAPE,168.13619496829918
901,RedeNeural,MAPE,168.19107319986196
902,RedeNeural,MAPE,168.2275039880714
903,RedeNeural,MAPE,68.50682094714807
904,RedeNeural,MAPE,68.31420036379646
905,RedeNeural,MAPE,68.36266991162681
906,RedeNeural,MAPE,67.75263837317816
907,RedeNeural,MAPE,67.84911031360946
908,RedeNeural,MAPE,67.55535368194418
909,RedeNeural,MAPE,168.12988384410195
910,RedeNeural,MAPE,168.26578818059932
911,RedeNeural,MAPE,168.2020701182459
912,RedeNeural,MAPE,57.3282207208324
913,RedeNeural,MAPE,57.32687194301105
914,RedeNeural,MAPE,57.326443948157745
915,RedeNeural,MAPE,57.31831667457698
916,RedeNeural,MAPE,57.31886027701461
917,RedeNeural,MAPE,57.3222148493444
918,RedeNeural,MAPE,162.7753851712996
919,RedeNeural,MAPE,158.81661777850292
920,RedeNeural,MAPE,155.3856380751544
921,RedeNeural,MAPE,83.92136883241317
922,RedeNeural,MAPE,83.95050165607769
923,RedeNeural,MAPE,84.23759189140543
924,RedeNeural,MAPE,89.59375751626712
925,RedeNeural,MAPE,89.3927392804955
926,RedeNeural,MAPE,88.83499581054191
927,RedeNeural,MAPE,160.6094268028094
928,RedeNeural,MAPE,160.47588985383442
929,RedeNeural,MAPE,157.77462561041403
930,RedeNeural,MAPE,69.08154122938484
931,RedeNeural,MAPE,69.10099251765044
932,RedeNeural,MAPE,69.5355226188753
933,RedeNeural,MAPE,81.48368869165645
934,RedeNeural,MAPE,79.00991942460874
935,RedeNeural,MAPE,80.40348952818182
936,RedeNeural,MAPE,157.83930974831347
937,RedeNeural,MAPE,155.69204822692717
938,RedeNeural,MAPE,155.94463262055675
939,RedeNeural,MAPE,57.33392260015132
940,RedeNeural,MAPE,57.335650663851744
941,RedeNeural,MAPE,57.342238757158334
942,RedeNeural,MAPE,66.90852572724991
943,RedeNeural,MAPE,66.77714626092684
944,RedeNeural,MAPE,67.48598942242677
945,RedeNeural,MAPE,155.64875836608928
946,RedeNeural,MAPE,151.62806616780463
947,RedeNeural,MAPE,143.84426501336904
948,RedeNeural,MAPE,84.06832582226555
949,RedeNeural,MAPE,83.81427758787939
950,RedeNeural,MAPE,84.43701647562428
951,RedeNeural,MAPE,86.22290860313502
952,RedeNeural,MAPE,88.42621474224649
953,RedeNeural,MAPE,88.85958298472761
954,RedeNeural,MAPE,154.1224724882161
955,RedeNeural,MAPE,151.5418374099625
956,RedeNeural,MAPE,146.10163825394633
957,RedeNeural,MAPE,69.02792274717955
958,RedeNeural,MAPE,69.01412862176714
959,RedeNeural,MAPE,69.61934506297689
960,RedeNeural,MAPE,80.60497332638917
961,RedeNeural,MAPE,83.52866207630558
962,RedeNeural,MAPE,80.50599678230289
963,RedeNeural,MAPE,155.56820572074912
964,RedeNeural,MAPE,154.6614356520586
965,RedeNeural,MAPE,150.30611620924
966,RedeNeural,MAPE,57.33280730895923
967,RedeNeural,MAPE,57.334528141607485
968,RedeNeural,MAPE,57.34235037830911
969,RedeNeural,MAPE,66.98800769708092
970,RedeNeural,MAPE,67.80401894376106
971,RedeNeural,MAPE,70.36302477224993
